x1,x2,operacion,resultado
75,33,+,108.0
6,88,*,528.0
91,18,*,1638.0
87,64,-,23.0
45,81,*,3645.0
20,61,+,81.0
98,74,+,172.0
77,13,/,5.923076923076923
33,9,/,3.6666666666666665
72,63,*,4536.0
54,7,/,7.714285714285714
90,49,*,4410.0
77,67,-,10.0
49,11,-,38.0
65,99,+,164.0
31,11,+,42.0
55,11,/,5.0
92,82,*,7544.0
75,84,*,6300.0
50,93,-,-43.0
69,79,*,5451.0
49,95,*,4655.0
88,26,-,62.0
67,92,/,0.7282608695652174
54,96,*,5184.0
59,3,*,177.0
78,4,-,74.0
8,50,/,0.16
93,4,-,89.0
34,77,+,111.0
50,51,-,-1.0
16,32,+,48.0
96,37,-,59.0
30,96,*,2880.0
31,98,+,129.0
35,42,*,1470.0
63,98,/,0.6428571428571429
10,65,+,75.0
3,2,-,1.0
98,22,/,4.454545454545454
48,78,+,126.0
69,95,-,-26.0
59,18,-,41.0
96,57,*,5472.0
38,94,+,132.0
58,41,+,99.0
60,79,/,0.759493670886076
16,92,*,1472.0
75,10,-,65.0
47,51,+,98.0
80,96,+,176.0
43,63,/,0.6825396825396826
48,91,+,139.0
56,59,+,115.0
46,69,*,3174.0
15,76,*,1140.0
27,7,-,20.0
27,74,/,0.36486486486486486
60,23,*,1380.0
82,55,-,27.0
19,8,*,152.0
57,18,/,3.1666666666666665
58,16,+,74.0
26,81,*,2106.0
63,82,*,5166.0
22,7,+,29.0
32,55,*,1760.0
29,37,+,66.0
19,26,-,-7.0
17,39,/,0.4358974358974359
78,21,+,99.0
77,87,+,164.0
18,80,+,98.0
37,62,*,2294.0
8,15,-,-7.0
32,69,-,-37.0
45,26,-,19.0
5,16,+,21.0
87,65,/,1.3384615384615384
69,33,/,2.090909090909091
94,79,*,7426.0
18,77,/,0.23376623376623376
82,54,-,28.0
19,24,*,456.0
43,60,/,0.7166666666666667
78,30,+,108.0
99,33,/,3.0
20,65,/,0.3076923076923077
54,85,*,4590.0
58,14,*,812.0
27,63,/,0.42857142857142855
14,4,+,18.0
89,58,/,1.5344827586206897
26,13,-,13.0
69,82,*,5658.0
89,46,-,43.0
91,15,-,76.0
19,71,-,-52.0
73,19,-,54.0
98,39,+,137.0
40,39,*,1560.0
74,14,/,5.285714285714286
47,40,-,7.0
47,91,+,138.0
69,66,*,4554.0
51,55,/,0.9272727272727272
59,87,*,5133.0
54,49,/,1.1020408163265305
85,81,-,4.0
63,39,*,2457.0
8,50,-,-42.0
85,95,/,0.8947368421052632
89,81,+,170.0
86,74,*,6364.0
75,80,+,155.0
64,65,/,0.9846153846153847
70,62,/,1.1290322580645162
13,18,+,31.0
84,89,*,7476.0
79,11,*,869.0
80,53,/,1.509433962264151
8,35,*,280.0
90,95,+,185.0
100,14,*,1400.0
39,1,*,39.0
45,47,+,92.0
79,24,/,3.2916666666666665
64,4,-,60.0
10,28,*,280.0
18,34,*,612.0
6,28,+,34.0
58,9,-,49.0
19,11,/,1.7272727272727273
5,78,-,-73.0
86,68,-,18.0
80,78,-,2.0
71,96,+,167.0
87,3,*,261.0
59,33,/,1.7878787878787878
94,77,*,7238.0
10,75,+,85.0
26,27,+,53.0
68,12,+,80.0
79,93,/,0.8494623655913979
63,7,/,9.0
78,33,*,2574.0
24,51,-,-27.0
20,62,-,-42.0
67,88,*,5896.0
79,42,-,37.0
59,47,*,2773.0
43,66,+,109.0
40,42,*,1680.0
52,72,*,3744.0
13,6,+,19.0
47,48,*,2256.0
100,9,-,91.0
55,17,*,935.0
44,12,*,528.0
16,57,*,912.0
13,90,+,103.0
26,17,/,1.5294117647058822
23,43,+,66.0
81,70,-,11.0
95,73,-,22.0
9,43,/,0.20930232558139536
30,22,+,52.0
45,94,/,0.4787234042553192
73,44,-,29.0
12,68,/,0.17647058823529413
33,53,-,-20.0
16,54,/,0.2962962962962963
15,89,-,-74.0
10,9,+,19.0
7,39,-,-32.0
74,1,-,73.0
39,45,*,1755.0
16,81,+,97.0
76,90,-,-14.0
96,47,-,49.0
33,75,/,0.44
57,45,*,2565.0
87,1,/,87.0
23,80,/,0.2875
19,17,+,36.0
86,2,-,84.0
39,38,*,1482.0
47,65,/,0.7230769230769231
20,58,+,78.0
47,49,*,2303.0
85,76,+,161.0
35,93,+,128.0
63,43,/,1.4651162790697674
65,97,/,0.6701030927835051
59,29,*,1711.0
89,4,*,356.0
76,79,*,6004.0
88,66,+,154.0
52,28,+,80.0
63,45,*,2835.0
24,38,-,-14.0
86,85,-,1.0
20,85,-,-65.0
1,28,+,29.0
99,42,/,2.357142857142857
30,19,*,570.0
69,12,/,5.75
59,64,*,3776.0
66,69,-,-3.0
96,6,/,16.0
52,58,+,110.0
48,3,-,45.0
47,21,/,2.238095238095238
24,68,/,0.35294117647058826
95,31,-,64.0
50,22,*,1100.0
74,83,+,157.0
12,3,+,15.0
5,24,-,-19.0
91,46,-,45.0
65,99,+,164.0
82,17,+,99.0
31,34,/,0.9117647058823529
6,100,+,106.0
92,15,*,1380.0
96,4,-,92.0
87,36,-,51.0
20,58,/,0.3448275862068966
18,23,*,414.0
27,79,-,-52.0
4,71,/,0.056338028169014086
27,73,/,0.3698630136986301
29,23,*,667.0
72,68,*,4896.0
67,81,-,-14.0
69,50,/,1.38
58,59,*,3422.0
95,38,/,2.5
17,58,*,986.0
50,39,/,1.2820512820512822
10,24,-,-14.0
79,67,/,1.1791044776119404
88,14,/,6.285714285714286
88,85,-,3.0
87,95,-,-8.0
7,72,*,504.0
94,43,*,4042.0
9,28,*,252.0
27,81,+,108.0
42,20,+,62.0
93,90,-,3.0
61,87,+,148.0
75,1,/,75.0
29,12,/,2.4166666666666665
37,29,+,66.0
97,6,/,16.166666666666668
100,29,/,3.4482758620689653
38,50,/,0.76
94,50,-,44.0
23,91,+,114.0
4,40,/,0.1
97,41,*,3977.0
77,61,+,138.0
59,73,/,0.8082191780821918
37,89,/,0.4157303370786517
61,96,*,5856.0
12,94,+,106.0
29,34,+,63.0
88,8,*,704.0
79,12,-,67.0
81,67,/,1.208955223880597
15,31,*,465.0
47,91,-,-44.0
69,90,-,-21.0
86,76,/,1.131578947368421
62,40,*,2480.0
15,68,+,83.0
4,8,/,0.5
15,55,*,825.0
55,18,+,73.0
97,76,/,1.2763157894736843
87,88,/,0.9886363636363636
100,22,-,78.0
95,81,+,176.0
65,41,*,2665.0
76,24,+,100.0
28,10,*,280.0
37,44,/,0.8409090909090909
22,23,*,506.0
81,22,/,3.6818181818181817
45,52,*,2340.0
22,69,/,0.3188405797101449
52,66,/,0.7878787878787878
98,97,+,195.0
76,23,*,1748.0
47,74,*,3478.0
63,76,+,139.0
70,61,+,131.0
95,71,*,6745.0
83,43,/,1.930232558139535
94,29,*,2726.0
60,99,-,-39.0
86,55,/,1.5636363636363637
27,33,-,-6.0
18,48,*,864.0
96,27,/,3.5555555555555554
59,33,*,1947.0
72,95,+,167.0
43,76,-,-33.0
80,21,/,3.8095238095238093
54,73,*,3942.0
100,32,-,68.0
12,60,/,0.2
53,17,+,70.0
19,9,/,2.111111111111111
59,27,-,32.0
47,51,+,98.0
79,50,-,29.0
35,40,-,-5.0
87,6,-,81.0
68,40,/,1.7
45,7,*,315.0
81,67,+,148.0
45,50,/,0.9
27,34,-,-7.0
72,31,*,2232.0
94,8,/,11.75
20,47,-,-27.0
15,3,/,5.0
36,22,/,1.6363636363636365
53,37,/,1.4324324324324325
39,86,/,0.45348837209302323
74,95,-,-21.0
7,32,/,0.21875
98,71,/,1.380281690140845
18,2,+,20.0
13,21,-,-8.0
18,5,-,13.0
97,59,-,38.0
2,47,+,49.0
4,3,-,1.0
95,80,-,15.0
41,63,-,-22.0
49,72,/,0.6805555555555556
38,84,*,3192.0
5,66,-,-61.0
79,17,-,62.0
96,32,*,3072.0
73,82,+,155.0
59,40,+,99.0
38,69,+,107.0
72,53,-,19.0
86,27,*,2322.0
95,93,/,1.021505376344086
63,59,/,1.0677966101694916
74,66,+,140.0
98,51,-,47.0
79,46,+,125.0
15,82,+,97.0
3,77,/,0.03896103896103896
94,61,*,5734.0
70,82,/,0.8536585365853658
88,46,*,4048.0
39,26,+,65.0
64,74,-,-10.0
72,31,*,2232.0
12,72,/,0.16666666666666666
15,24,*,360.0
25,63,/,0.3968253968253968
19,13,/,1.4615384615384615
77,98,/,0.7857142857142857
61,27,*,1647.0
62,76,*,4712.0
61,35,*,2135.0
48,50,/,0.96
74,93,-,-19.0
52,21,*,1092.0
16,8,*,128.0
16,93,*,1488.0
49,90,-,-41.0
100,57,/,1.7543859649122806
1,98,*,98.0
85,72,+,157.0
39,75,/,0.52
78,51,*,3978.0
85,9,*,765.0
8,18,*,144.0
35,45,+,80.0
75,37,/,2.027027027027027
24,3,*,72.0
1,57,-,-56.0
4,83,+,87.0
95,31,-,64.0
61,19,+,80.0
90,4,+,94.0
40,49,-,-9.0
16,90,/,0.17777777777777778
77,96,+,173.0
17,88,-,-71.0
6,20,*,120.0
72,84,+,156.0
2,23,*,46.0
43,39,*,1677.0
82,66,-,16.0
59,64,*,3776.0
72,21,+,93.0
24,72,*,1728.0
55,22,+,77.0
58,38,+,96.0
95,6,/,15.833333333333334
68,28,*,1904.0
10,33,-,-23.0
1,90,/,0.011111111111111112
5,40,-,-35.0
33,88,-,-55.0
31,72,*,2232.0
10,66,-,-56.0
13,56,*,728.0
67,21,/,3.1904761904761907
11,25,-,-14.0
1,4,-,-3.0
20,89,+,109.0
20,70,*,1400.0
45,70,/,0.6428571428571429
25,80,+,105.0
21,45,-,-24.0
97,72,*,6984.0
34,49,-,-15.0
79,7,*,553.0
86,18,*,1548.0
56,87,*,4872.0
65,42,/,1.5476190476190477
25,22,*,550.0
83,59,-,24.0
13,92,-,-79.0
69,75,*,5175.0
39,43,-,-4.0
97,54,+,151.0
13,99,/,0.13131313131313133
21,68,/,0.3088235294117647
29,24,+,53.0
29,2,*,58.0
17,73,-,-56.0
8,59,/,0.13559322033898305
30,71,*,2130.0
23,63,+,86.0
33,4,/,8.25
49,99,-,-50.0
23,13,+,36.0
21,19,+,40.0
94,6,*,564.0
73,76,+,149.0
92,44,/,2.090909090909091
86,87,-,-1.0
33,43,/,0.7674418604651163
89,39,*,3471.0
14,18,*,252.0
40,63,*,2520.0
13,81,/,0.16049382716049382
55,85,*,4675.0
86,45,+,131.0
30,34,/,0.8823529411764706
94,1,*,94.0
64,72,*,4608.0
91,68,-,23.0
87,97,+,184.0
65,24,-,41.0
91,65,/,1.4
40,89,/,0.449438202247191
63,90,-,-27.0
56,74,-,-18.0
91,100,/,0.91
25,68,+,93.0
60,50,-,10.0
88,69,+,157.0
62,25,*,1550.0
1,81,+,82.0
78,78,*,6084.0
89,68,-,21.0
29,27,*,783.0
41,91,-,-50.0
24,36,*,864.0
33,1,/,33.0
66,3,*,198.0
92,79,-,13.0
46,18,+,64.0
27,45,+,72.0
24,81,*,1944.0
4,61,-,-57.0
6,2,-,4.0
9,28,/,0.32142857142857145
23,83,/,0.27710843373493976
25,39,/,0.6410256410256411
61,13,/,4.6923076923076925
34,4,/,8.5
39,42,*,1638.0
48,68,+,116.0
10,88,/,0.11363636363636363
95,21,/,4.523809523809524
27,76,+,103.0
47,34,-,13.0
30,42,*,1260.0
10,71,*,710.0
6,89,*,534.0
80,79,+,159.0
38,38,/,1.0
10,48,-,-38.0
69,28,+,97.0
57,84,*,4788.0
58,19,/,3.0526315789473686
54,5,*,270.0
11,60,+,71.0
43,17,+,60.0
27,39,/,0.6923076923076923
30,34,/,0.8823529411764706
6,69,/,0.08695652173913043
86,23,-,63.0
52,28,-,24.0
5,46,+,51.0
79,81,/,0.9753086419753086
2,74,/,0.02702702702702703
19,77,-,-58.0
54,74,-,-20.0
34,96,-,-62.0
19,44,-,-25.0
66,77,+,143.0
29,63,/,0.4603174603174603
5,62,*,310.0
40,42,+,82.0
30,19,/,1.5789473684210527
77,49,/,1.5714285714285714
29,40,/,0.725
95,51,/,1.8627450980392157
82,13,*,1066.0
43,54,/,0.7962962962962963
19,40,*,760.0
51,89,-,-38.0
16,22,/,0.7272727272727273
48,58,/,0.8275862068965517
21,21,*,441.0
70,25,*,1750.0
25,24,+,49.0
19,80,-,-61.0
13,100,+,113.0
51,10,/,5.1
64,52,/,1.2307692307692308
15,55,*,825.0
22,95,+,117.0
72,26,/,2.769230769230769
95,54,/,1.7592592592592593
65,9,/,7.222222222222222
92,62,*,5704.0
95,12,-,83.0
98,23,-,75.0
21,90,+,111.0
1,94,+,95.0
41,36,*,1476.0
49,71,-,-22.0
59,17,/,3.4705882352941178
35,38,*,1330.0
95,28,/,3.392857142857143
13,96,-,-83.0
43,39,/,1.1025641025641026
45,55,+,100.0
76,27,+,103.0
57,13,*,741.0
55,73,+,128.0
22,62,-,-40.0
18,49,-,-31.0
25,79,/,0.31645569620253167
12,93,-,-81.0
91,12,+,103.0
87,41,*,3567.0
30,18,/,1.6666666666666667
29,80,+,109.0
6,63,/,0.09523809523809523
46,98,+,144.0
15,56,*,840.0
93,88,/,1.0568181818181819
38,65,/,0.5846153846153846
21,53,*,1113.0
18,93,-,-75.0
38,38,-,0.0
70,39,*,2730.0
37,29,/,1.2758620689655173
22,34,*,748.0
13,99,/,0.13131313131313133
2,34,-,-32.0
31,99,/,0.31313131313131315
69,55,-,14.0
82,28,-,54.0
49,70,+,119.0
73,60,-,13.0
13,7,+,20.0
60,60,/,1.0
1,48,+,49.0
78,43,+,121.0
43,62,*,2666.0
18,90,-,-72.0
67,11,*,737.0
27,18,/,1.5
81,18,*,1458.0
48,99,*,4752.0
43,63,/,0.6825396825396826
88,49,-,39.0
46,42,*,1932.0
29,64,+,93.0
69,37,/,1.864864864864865
14,24,-,-10.0
97,87,*,8439.0
74,81,*,5994.0
68,97,-,-29.0
16,92,-,-76.0
57,80,-,-23.0
98,98,-,0.0
64,62,/,1.032258064516129
53,34,+,87.0
28,29,*,812.0
42,57,+,99.0
70,7,*,490.0
14,71,/,0.19718309859154928
75,53,+,128.0
40,28,-,12.0
48,68,+,116.0
8,99,-,-91.0
1,14,*,14.0
55,15,*,825.0
9,24,*,216.0
39,82,/,0.47560975609756095
29,40,/,0.725
70,4,+,74.0
29,26,+,55.0
40,46,-,-6.0
90,47,*,4230.0
9,80,/,0.1125
29,26,/,1.1153846153846154
91,94,-,-3.0
67,10,+,77.0
23,75,-,-52.0
37,8,/,4.625
57,91,-,-34.0
47,24,/,1.9583333333333333
65,45,*,2925.0
21,53,+,74.0
10,41,/,0.24390243902439024
57,68,+,125.0
71,36,/,1.9722222222222223
37,41,*,1517.0
60,36,-,24.0
7,75,-,-68.0
96,79,/,1.2151898734177216
37,93,/,0.3978494623655914
80,67,*,5360.0
67,74,+,141.0
66,10,+,76.0
89,9,+,98.0
43,77,+,120.0
14,61,-,-47.0
23,54,/,0.42592592592592593
7,29,/,0.2413793103448276
6,24,*,144.0
78,14,/,5.571428571428571
38,63,*,2394.0
50,16,/,3.125
67,94,+,161.0
3,16,-,-13.0
11,38,+,49.0
79,51,+,130.0
1,23,-,-22.0
68,88,/,0.7727272727272727
36,87,/,0.41379310344827586
34,11,/,3.090909090909091
78,59,*,4602.0
4,76,*,304.0
15,48,+,63.0
68,65,/,1.0461538461538462
17,75,+,92.0
99,76,*,7524.0
48,40,/,1.2
78,17,-,61.0
52,80,+,132.0
92,27,-,65.0
13,49,/,0.2653061224489796
80,54,*,4320.0
32,46,-,-14.0
94,89,*,8366.0
75,51,*,3825.0
31,45,+,76.0
45,6,-,39.0
44,16,/,2.75
79,64,-,15.0
34,72,*,2448.0
76,81,/,0.9382716049382716
77,11,+,88.0
53,62,/,0.8548387096774194
8,82,+,90.0
38,22,/,1.7272727272727273
100,31,*,3100.0
82,58,+,140.0
98,57,*,5586.0
54,94,/,0.574468085106383
12,43,-,-31.0
57,88,*,5016.0
78,52,*,4056.0
93,89,-,4.0
100,33,-,67.0
69,1,/,69.0
99,47,+,146.0
39,76,+,115.0
32,30,/,1.0666666666666667
61,14,+,75.0
69,65,/,1.0615384615384615
64,57,-,7.0
97,47,+,144.0
83,57,+,140.0
79,42,-,37.0
99,46,*,4554.0
90,43,+,133.0
2,21,*,42.0
63,27,+,90.0
8,53,+,61.0
38,95,/,0.4
35,40,*,1400.0
54,86,-,-32.0
40,38,+,78.0
41,30,*,1230.0
8,85,/,0.09411764705882353
38,71,+,109.0
72,27,-,45.0
54,94,-,-40.0
16,63,-,-47.0
2,2,-,0.0
75,3,+,78.0
57,51,-,6.0
42,1,+,43.0
35,4,/,8.75
18,9,+,27.0
53,65,+,118.0
69,53,/,1.3018867924528301
67,53,-,14.0
93,79,/,1.1772151898734178
16,36,-,-20.0
78,34,/,2.2941176470588234
20,87,*,1740.0
33,49,/,0.673469387755102
13,52,*,676.0
26,69,-,-43.0
96,1,*,96.0
75,51,-,24.0
49,13,-,36.0
24,70,+,94.0
93,89,+,182.0
67,1,+,68.0
88,83,/,1.0602409638554218
81,39,*,3159.0
71,67,+,138.0
8,51,+,59.0
9,24,*,216.0
52,65,-,-13.0
26,48,*,1248.0
49,55,/,0.8909090909090909
47,29,*,1363.0
29,33,/,0.8787878787878788
93,63,/,1.4761904761904763
85,88,-,-3.0
60,94,/,0.6382978723404256
29,69,-,-40.0
68,85,+,153.0
46,87,+,133.0
1,30,+,31.0
70,11,/,6.363636363636363
56,75,/,0.7466666666666667
51,66,+,117.0
22,74,/,0.2972972972972973
57,31,+,88.0
57,76,*,4332.0
47,42,/,1.119047619047619
95,43,+,138.0
72,2,*,144.0
56,88,/,0.6363636363636364
39,48,*,1872.0
13,20,*,260.0
28,15,-,13.0
98,90,/,1.0888888888888888
39,14,-,25.0
48,11,+,59.0
30,52,-,-22.0
68,62,*,4216.0
94,11,-,83.0
11,68,-,-57.0
48,87,*,4176.0
24,92,/,0.2608695652173913
98,52,+,150.0
78,21,+,99.0
60,90,+,150.0
53,39,/,1.358974358974359
83,22,-,61.0
65,59,-,6.0
34,70,-,-36.0
77,96,-,-19.0
99,15,+,114.0
80,51,*,4080.0
85,11,-,74.0
49,91,/,0.5384615384615384
61,63,/,0.9682539682539683
92,51,-,41.0
69,76,-,-7.0
22,56,-,-34.0
97,56,-,41.0
25,28,-,-3.0
99,46,-,53.0
59,95,*,5605.0
89,32,-,57.0
14,31,-,-17.0
24,46,+,70.0
2,37,/,0.05405405405405406
65,61,-,4.0
33,9,*,297.0
90,58,/,1.5517241379310345
35,95,-,-60.0
28,4,-,24.0
70,49,-,21.0
15,26,+,41.0
5,82,+,87.0
61,70,/,0.8714285714285714
49,100,*,4900.0
99,37,*,3663.0
63,32,+,95.0
19,1,+,20.0
25,80,-,-55.0
40,92,/,0.43478260869565216
24,4,/,6.0
28,55,/,0.509090909090909
25,73,+,98.0
19,23,*,437.0
92,96,*,8832.0
34,3,-,31.0
84,90,-,-6.0
80,30,/,2.6666666666666665
69,23,-,46.0
61,31,-,30.0
80,48,-,32.0
88,87,-,1.0
29,22,/,1.3181818181818181
81,69,*,5589.0
56,92,+,148.0
67,92,+,159.0
83,83,/,1.0
21,53,+,74.0
37,29,+,66.0
66,95,*,6270.0
28,87,-,-59.0
97,74,-,23.0
92,42,/,2.1904761904761907
26,15,+,41.0
56,39,+,95.0
55,47,*,2585.0
33,30,*,990.0
2,31,+,33.0
16,46,*,736.0
77,5,-,72.0
85,37,-,48.0
17,60,-,-43.0
86,97,*,8342.0
61,13,/,4.6923076923076925
8,55,-,-47.0
25,51,/,0.49019607843137253
54,29,+,83.0
60,81,+,141.0
60,57,/,1.0526315789473684
34,36,/,0.9444444444444444
63,28,*,1764.0
62,64,-,-2.0
52,17,+,69.0
10,9,*,90.0
15,21,/,0.7142857142857143
52,91,-,-39.0
33,25,/,1.32
26,19,+,45.0
76,63,*,4788.0
15,71,/,0.2112676056338028
49,5,/,9.8
33,38,*,1254.0
36,86,/,0.4186046511627907
23,91,-,-68.0
39,32,-,7.0
9,12,/,0.75
92,74,+,166.0
24,59,-,-35.0
16,86,+,102.0
34,48,+,82.0
86,16,*,1376.0
23,22,*,506.0
78,55,+,133.0
69,54,-,15.0
48,84,-,-36.0
94,28,/,3.357142857142857
19,88,*,1672.0
53,47,/,1.127659574468085
10,33,+,43.0
48,10,*,480.0
36,52,-,-16.0
98,95,/,1.0315789473684212
42,15,+,57.0
81,77,/,1.051948051948052
8,27,/,0.2962962962962963
94,37,-,57.0
26,45,/,0.5777777777777777
63,2,-,61.0
73,90,+,163.0
34,20,*,680.0
77,25,*,1925.0
67,53,*,3551.0
29,3,-,26.0
96,5,/,19.2
80,11,/,7.2727272727272725
85,66,-,19.0
71,60,+,131.0
37,63,-,-26.0
82,2,/,41.0
69,60,*,4140.0
98,90,+,188.0
24,93,-,-69.0
62,52,*,3224.0
36,59,+,95.0
21,42,*,882.0
40,56,*,2240.0
9,70,*,630.0
24,20,/,1.2
75,37,-,38.0
87,51,*,4437.0
58,64,/,0.90625
18,62,-,-44.0
77,71,+,148.0
68,58,-,10.0
50,2,/,25.0
23,74,-,-51.0
10,52,-,-42.0
41,70,-,-29.0
32,50,/,0.64
80,84,/,0.9523809523809523
68,64,+,132.0
39,56,/,0.6964285714285714
31,39,/,0.7948717948717948
35,25,-,10.0
71,20,/,3.55
84,58,/,1.4482758620689655
9,4,-,5.0
76,5,/,15.2
71,25,/,2.84
29,69,/,0.42028985507246375
20,39,+,59.0
40,43,*,1720.0
20,1,+,21.0
58,83,/,0.6987951807228916
12,11,+,23.0
47,99,/,0.47474747474747475
47,20,/,2.35
100,3,*,300.0
63,39,+,102.0
15,9,*,135.0
81,47,-,34.0
34,94,-,-60.0
24,71,*,1704.0
30,9,-,21.0
61,34,*,2074.0
86,51,-,35.0
82,96,-,-14.0
78,16,*,1248.0
9,36,-,-27.0
24,16,/,1.5
80,30,*,2400.0
15,53,*,795.0
47,12,+,59.0
13,33,*,429.0
100,54,-,46.0
24,44,+,68.0
53,66,/,0.803030303030303
84,10,/,8.4
41,55,*,2255.0
6,69,/,0.08695652173913043
57,98,-,-41.0
82,36,+,118.0
84,77,+,161.0
85,23,-,62.0
100,17,/,5.882352941176471
16,41,/,0.3902439024390244
24,93,*,2232.0
49,33,+,82.0
26,83,*,2158.0
16,37,+,53.0
60,49,*,2940.0
55,44,/,1.25
4,20,-,-16.0
37,17,-,20.0
62,14,*,868.0
53,23,-,30.0
39,28,*,1092.0
45,62,*,2790.0
70,80,/,0.875
86,16,*,1376.0
73,48,-,25.0
48,7,/,6.857142857142857
31,6,*,186.0
7,56,-,-49.0
88,36,-,52.0
71,24,-,47.0
49,73,-,-24.0
65,99,+,164.0
13,73,+,86.0
62,64,/,0.96875
29,73,/,0.3972602739726027
17,98,*,1666.0
56,81,-,-25.0
60,70,/,0.8571428571428571
24,38,+,62.0
76,43,/,1.7674418604651163
63,76,+,139.0
54,38,+,92.0
30,4,-,26.0
80,55,/,1.4545454545454546
5,99,*,495.0
34,39,*,1326.0
23,1,-,22.0
79,48,/,1.6458333333333333
56,71,-,-15.0
3,89,+,92.0
48,78,-,-30.0
4,54,+,58.0
82,36,/,2.2777777777777777
2,69,+,71.0
54,14,-,40.0
43,59,*,2537.0
78,96,*,7488.0
80,59,+,139.0
17,20,*,340.0
60,68,/,0.8823529411764706
68,45,-,23.0
7,80,/,0.0875
3,31,*,93.0
35,100,-,-65.0
67,1,*,67.0
15,19,+,34.0
69,43,-,26.0
20,1,/,20.0
68,24,/,2.8333333333333335
93,55,-,38.0
81,82,*,6642.0
88,69,+,157.0
47,23,+,70.0
94,85,/,1.1058823529411765
81,56,+,137.0
95,99,+,194.0
71,40,+,111.0
95,13,/,7.3076923076923075
82,29,-,53.0
5,83,+,88.0
98,2,-,96.0
47,53,/,0.8867924528301887
40,45,-,-5.0
55,3,/,18.333333333333332
26,35,-,-9.0
90,51,-,39.0
46,78,-,-32.0
97,61,-,36.0
21,15,+,36.0
74,73,+,147.0
11,68,/,0.16176470588235295
18,8,-,10.0
65,19,/,3.4210526315789473
17,79,+,96.0
49,61,/,0.8032786885245902
80,14,*,1120.0
59,12,/,4.916666666666667
53,99,/,0.5353535353535354
58,55,/,1.0545454545454545
79,32,+,111.0
15,31,+,46.0
81,33,/,2.4545454545454546
40,5,+,45.0
81,4,*,324.0
55,92,*,5060.0
5,81,-,-76.0
78,18,-,60.0
55,38,-,17.0
31,46,*,1426.0
97,86,*,8342.0
45,24,*,1080.0
52,85,+,137.0
45,66,/,0.6818181818181818
45,87,/,0.5172413793103449
53,57,/,0.9298245614035088
3,67,/,0.04477611940298507
70,49,*,3430.0
27,49,/,0.5510204081632653
69,31,+,100.0
88,69,+,157.0
32,53,/,0.6037735849056604
77,34,-,43.0
65,66,+,131.0
88,49,/,1.7959183673469388
99,52,*,5148.0
61,88,*,5368.0
76,65,+,141.0
22,17,*,374.0
79,81,/,0.9753086419753086
49,63,+,112.0
74,53,+,127.0
42,53,-,-11.0
24,11,+,35.0
16,72,/,0.2222222222222222
91,11,-,80.0
42,82,/,0.5121951219512195
6,27,*,162.0
47,11,+,58.0
75,52,-,23.0
30,46,+,76.0
87,36,/,2.4166666666666665
88,63,*,5544.0
14,36,+,50.0
72,11,*,792.0
34,85,+,119.0
100,27,*,2700.0
73,28,*,2044.0
47,52,/,0.9038461538461539
30,16,+,46.0
9,73,/,0.1232876712328767
33,62,-,-29.0
33,35,/,0.9428571428571428
9,67,+,76.0
3,77,/,0.03896103896103896
95,64,-,31.0
73,26,-,47.0
89,99,/,0.898989898989899
67,25,-,42.0
51,22,/,2.3181818181818183
46,26,/,1.7692307692307692
5,51,+,56.0
76,28,+,104.0
79,36,*,2844.0
56,81,-,-25.0
5,66,+,71.0
54,27,-,27.0
38,5,*,190.0
84,50,-,34.0
10,83,*,830.0
68,29,*,1972.0
53,14,+,67.0
34,38,+,72.0
37,10,/,3.7
14,49,/,0.2857142857142857
69,54,*,3726.0
20,40,/,0.5
70,20,-,50.0
94,79,*,7426.0
46,81,*,3726.0
83,75,/,1.1066666666666667
47,3,-,44.0
16,49,*,784.0
64,4,-,60.0
98,68,+,166.0
56,10,*,560.0
71,80,-,-9.0
91,87,+,178.0
94,44,-,50.0
92,42,-,50.0
99,11,-,88.0
35,54,*,1890.0
86,98,/,0.8775510204081632
6,41,*,246.0
10,26,*,260.0
31,80,-,-49.0
57,98,*,5586.0
34,90,*,3060.0
98,86,+,184.0
66,58,+,124.0
5,36,+,41.0
8,93,+,101.0
95,100,+,195.0
54,86,*,4644.0
81,43,/,1.8837209302325582
23,20,*,460.0
32,1,/,32.0
31,59,+,90.0
91,90,+,181.0
34,81,/,0.41975308641975306
45,6,+,51.0
18,65,/,0.27692307692307694
68,95,+,163.0
83,13,+,96.0
69,42,*,2898.0
22,86,-,-64.0
87,97,*,8439.0
1,45,*,45.0
36,56,/,0.6428571428571429
83,67,+,150.0
17,65,+,82.0
76,44,/,1.7272727272727273
19,88,+,107.0
100,20,-,80.0
57,58,-,-1.0
33,25,-,8.0
50,79,+,129.0
11,50,+,61.0
84,83,*,6972.0
42,85,-,-43.0
77,43,+,120.0
68,44,+,112.0
34,62,/,0.5483870967741935
76,99,+,175.0
99,55,+,154.0
80,89,/,0.898876404494382
39,16,/,2.4375
98,30,*,2940.0
7,87,/,0.08045977011494253
77,91,*,7007.0
38,87,-,-49.0
26,34,*,884.0
12,27,/,0.4444444444444444
66,74,-,-8.0
47,1,*,47.0
5,76,*,380.0
100,69,-,31.0
66,70,-,-4.0
12,99,/,0.12121212121212122
47,36,/,1.3055555555555556
58,68,-,-10.0
2,91,/,0.02197802197802198
8,61,-,-53.0
38,51,/,0.7450980392156863
90,90,/,1.0
99,82,*,8118.0
55,57,*,3135.0
80,24,+,104.0
37,84,/,0.44047619047619047
26,100,+,126.0
94,25,-,69.0
